activityName,shopProvince,date,finalRanking,playerName,hero,TTS_code
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,21,Gambit-Stiuk,乐芙兰 诡术妖姬,UNL-199-1 UNL-172-1 OGN-242-1 OGN-242-1 OGN-242-1 OGN-213-1 OGN-213-1 UNL-179-1 UNL-179-1 SFD-165-1 SFD-165-1 SFD-165-1 OGN-116-1 OGN-216-1 OGN-216-1 OGN-216-1 OGN-234-1 OGN-234-1 UNL-173-1 UNL-173-1 UNL-173-1 UNL-067-1 UNL-067-1 UNL-067-1 OGN-096-1 OGN-096-1 OGN-096-1 OGN-236-1 OGN-236-1 OGN-236-1 UNL-200-1 UNL-200-1 UNL-176-1 UNL-176-1 UNL-152-1 UNL-152-1 VEN-116-1 VEN-116-1 UNL-153-1 UNL-153-1 VEN-135-1 OGN-297-1 OGN-294-1 UNL-215-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 OGN-224-1 OGN-224-1 UNL-171-1 UNL-171-1 UNL-090-1 OGN-234-1 OGN-116-1 UNL-169-1 UNL-170-1 VEN-066-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,22,左手飛機師,易 无极剑圣,OGS-019-1 UNL-113-1 UNL-120-1 UNL-120-1 UNL-120-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-036-1 SFD-036-1 SFD-036-1 OGN-132-1 OGN-132-1 OGN-132-1 SFD-097-1 SFD-097-1 SFD-097-1 SFD-045-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 SFD-105-1 SFD-105-1 VEN-081-1 VEN-083-1 OGN-156-1 OGN-156-1 UNL-192-1 OGN-136-1 OGN-136-1 SFD-057-1 SFD-057-1 UNL-215-1 SFD-217-1 OGN-288-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 SFD-109-1 SFD-032-1 SFD-032-1 SFD-045-1 OGN-156-1 VEN-040-1 OGN-145-1 VEN-085-1 UNL-060-1 UNL-060-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,23,𝙆𝙈𝙆.3+X.武汉不中退坑流,艾瑞莉娅 刀锋舞者,SFD-195-1 SFD-057-1 SFD-196-1 SFD-196-1 SFD-196-1 UNL-053-1 UNL-053-1 UNL-053-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-046-1 OGN-046-1 OGN-199-1 OGN-199-1 UNL-128-1 UNL-128-1 SFD-140-1 VEN-038-1 VEN-038-1 SFD-133-1 SFD-133-1 OGN-077-1 VEN-031-1 UNL-131-1 OGN-169-1 OGS-011-1 SFD-048-1 SFD-048-1 SFD-048-1 OGN-173-1 OGN-173-1 SFD-051-1 UNL-205-1 SFD-218-1 OGN-289-1 UNL-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R05-1 SFD-R05-1 SFD-R05-1 SFD-R05-1 OGN-042-1 OGN-042-1 OGN-166-1 OGN-166-1 OGN-056-1 UNL-145-1 UNL-145-1 SFD-045-1 UNL-150-1 UNL-150-1 SFD-145-1 UNL-143-1 SFD-133-1 VEN-037-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,24,天狼星,阿兹尔 沙漠皇帝,SFD-197-1 SFD-177-1 SFD-153-1 SFD-153-1 SFD-153-1 SFD-198-1 SFD-198-1 SFD-198-1 SFD-033-1 SFD-033-1 SFD-033-1 SFD-154-1 SFD-154-1 SFD-154-1 SFD-161-1 SFD-161-1 SFD-161-1 UNL-176-1 UNL-039-1 UNL-039-1 UNL-039-1 SFD-042-1 SFD-042-1 SFD-042-1 VEN-027-1 VEN-027-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-213-1 OGN-213-1 OGN-213-1 SFD-163-1 SFD-163-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-224-1 OGN-046-1 SFD-213-1 SFD-210-1 OGN-294-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 OGN-212-1 OGN-212-1 SFD-045-1 OGN-224-1 UNL-169-1 OGN-209-1 OGN-209-1 UNL-176-1 UNL-044-1 UNL-044-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,25,江月辞风,莉莉娅 含羞蓓蕾,UNL-189-1 UNL-082-1 UNL-069-1 UNL-069-1 UNL-069-1 UNL-071-1 UNL-078-1 UNL-078-1 UNL-078-1 UNL-080-1 UNL-083-1 UNL-083-1 UNL-083-1 SFD-069-1 SFD-069-1 SFD-069-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-060-1 OGN-060-1 OGN-092-1 OGN-093-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-103-1 OGN-103-1 OGN-103-1 OGN-105-1 OGN-105-1 VEN-037-1 SFD-036-1 SFD-043-1 SFD-045-1 UNL-209-1 UNL-210-1 SFD-217-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-032-1 SFD-032-1 SFD-074-1 OGN-092-1 UNL-042-1 SFD-043-1 SFD-045-1 SFD-080-1 OGN-046-1 OGN-093-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,26,Gambit-苹果,艾瑞莉娅 刀锋舞者,SFD-195-1 SFD-225-1 UNL-053-1 UNL-053-1 UNL-053-1 OGN-199-1 OGN-199-1 OGN-199-1 UNL-145-1 SFD-140-1 VEN-038-1 SFD-048-1 SFD-048-1 SFD-048-1 OGS-011-1 UNL-131-1 OGN-169-1 OGN-173-1 OGN-173-1 OGN-183-1 OGN-183-1 UNL-128-1 UNL-128-1 OGN-043-1 OGN-043-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 SFD-196-1 SFD-196-1 SFD-196-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-077-1 SFD-051-1 SFD-051-1 SFD-133-1 SFD-133-1 UNL-205-1 OGN-289-1 SFD-218-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-038-1 UNL-145-1 UNL-145-1 OGN-056-1 VEN-031-1 UNL-128-1 SFD-045-1 OGN-169-1 VEN-040-1 SFD-145-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,27,蒙ls,易 无极剑圣,OGS-019-1 UNL-113-1 UNL-053-1 UNL-053-1 UNL-053-1 UNL-221-1 UNL-221-1 UNL-221-1 OGN-136-1 OGN-136-1 OGN-132-1 OGN-132-1 OGN-132-1 VEN-037-1 VEN-037-1 UNL-120-1 UNL-120-1 UNL-120-1 SFD-105-1 SFD-105-1 OGN-046-1 OGN-046-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-156-1 OGN-156-1 OGN-156-1 SFD-097-1 SFD-097-1 SFD-097-1 OGN-058-1 OGN-058-1 OGN-058-1 UNL-042-1 OGN-077-1 OGN-077-1 OGN-077-1 SFD-217-1 UNL-215-1 SFD-220-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 SFD-032-1 SFD-032-1 SFD-110-1 SFD-110-1 SFD-105-1 VEN-085-1 VEN-085-1 VEN-085-1 UNL-103-1 UNL-103-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,28,Zuph,薇古丝 愁云使者,UNL-232-1 UNL-150-1 VEN-043-1 VEN-043-1 VEN-099-1 VEN-099-1 VEN-SP2-1 VEN-SP2-1 UNL-036-1 UNL-042-1 UNL-048-1 UNL-048-1 UNL-057-1 UNL-128-1 UNL-131-1 UNL-141-1 UNL-143-1 UNL-143-1 UNL-145-1 UNL-194-1 SFD-032-1 SFD-057-1 SFD-133-1 SFD-133-1 SFD-133-1 SFD-145-1 SFD-145-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-169-1 OGN-199-1 OGN-199-1 OGN-199-1 SFD-034-1 OGN-283-1 OGN-288-1 OGN-294-1 UNL-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R05-1 SFD-R05-1 SFD-R05-1 SFD-R05-1 SFD-R05-1 OGN-042-1 OGN-166-1 UNL-057-1 UNL-128-1 UNL-131-1 SFD-032-1 SFD-145-1 OGN-057-1 OGN-077-1 OGN-169-1 OGN-173-1 SFD-031-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,29,SLZQ-小辉,菲奥娜 无双剑姬,SFD-251-1 SFD-180-1 VEN-074-1 VEN-074-1 VEN-074-1 UNL-120-1 UNL-120-1 UNL-173-1 UNL-173-1 SFD-097-1 SFD-097-1 UNL-158-1 UNL-158-1 UNL-158-1 SFD-206-1 SFD-206-1 SFD-206-1 UNL-095-1 UNL-095-1 UNL-095-1 OGN-234-1 OGN-234-1 OGN-132-1 OGN-132-1 VEN-134-1 VEN-134-1 VEN-134-1 VEN-083-1 VEN-083-1 VEN-083-1 VEN-078-1 VEN-078-1 VEN-078-1 UNL-153-1 UNL-153-1 UNL-153-1 UNL-118-1 UNL-169-1 UNL-169-1 UNL-169-1 OGN-213-1 SFD-218-1 VEN-164-1 VEN-163-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 OGN-224-1 OGN-224-1 VEN-085-1 VEN-085-1 OGN-145-1 VEN-135-1 VEN-135-1 UNL-176-1 UNL-176-1 UNL-106-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,30,寄欧帝灬 @帝防士,雷克塞 虚空遁地兽,SFD-243-1 SFD-029-1 VEN-023-1 VEN-023-1 OGN-036-1 OGN-036-1 VEN-020-1 VEN-020-1 VEN-014-1 VEN-014-1 UNL-002-1 UNL-002-1 OGN-012-1 OGN-012-1 OGN-012-1 UNL-153-1 UNL-153-1 UNL-153-1 SFD-155-1 SFD-155-1 SFD-175-1 SFD-175-1 OGN-211-1 OGN-211-1 OGN-211-1 VEN-012-1 SFD-003-1 SFD-003-1 OGN-004-1 OGN-004-1 OGN-004-1 OGN-029-1 OGN-029-1 OGN-029-1 VEN-116-1 VEN-116-1 OGN-040-1 OGN-040-1 SFD-188-1 SFD-188-1 SFD-188-1 OGN-298-1 OGN-291-1 VEN-160-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 SFD-021-1 SFD-021-1 OGN-224-1 OGN-224-1 OGN-212-1 OGN-212-1 VEN-015-1 VEN-015-1 UNL-169-1 UNL-169-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,31,L,杰斯 未来守护者,VEN-149-1 SFD-084-1 UNL-118-1 UNL-118-1 UNL-118-1 OGN-138-1 OGN-138-1 OGN-138-1 OGN-133-1 OGN-133-1 OGN-133-1 OGN-134-1 OGN-134-1 OGN-160-1 OGN-160-1 OGN-160-1 VEN-049-1 VEN-049-1 VEN-049-1 VEN-056-1 VEN-056-1 VEN-056-1 VEN-066-1 VEN-066-1 UNL-069-1 UNL-069-1 UNL-073-1 UNL-073-1 UNL-073-1 SFD-080-1 SFD-080-1 SFD-080-1 OGN-095-1 OGN-095-1 OGN-095-1 UNL-088-1 UNL-088-1 OGN-099-1 OGN-099-1 OGN-099-1 VEN-150-1 VEN-157-1 SFD-209-1 OGN-287-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-085-1 VEN-085-1 UNL-103-1 UNL-103-1 OGN-145-1 OGN-145-1 OGN-156-1 OGN-156-1 VEN-075-1 VEN-075-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,32,Gambit.卡刹,凯南 狂暴之心,VEN-155-1 VEN-135-1 SFD-140-1 SFD-140-1 SFD-140-1 SFD-149-1 OGS-010-1 UNL-121-1 UNL-121-1 UNL-121-1 UNL-147-1 OGN-218-1 OGN-218-1 OGN-226-1 OGN-226-1 UNL-128-1 UNL-128-1 UNL-180-1 UNL-180-1 UNL-180-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-209-1 OGN-209-1 OGN-209-1 OGN-186-1 OGN-186-1 OGN-186-1 OGN-181-1 OGN-181-1 OGN-181-1 OGN-245-1 OGN-245-1 OGN-245-1 VEN-156-1 VEN-156-1 VEN-156-1 SFD-165-1 SFD-165-1 SFD-136-1 SFD-209-1 SFD-219-1 OGN-287-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 UNL-132-1 UNL-132-1 OGN-224-1 OGN-224-1 OGN-224-1 OGN-244-1 VEN-127-1 VEN-127-1 VEN-127-1 OGN-196-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,33,雪球大王,蔚 皮城执法官,UNL-229-1 VEN-167-1 OGN-004-1 OGN-004-1 OGN-004-1 SFD-022-1 UNL-188-1 UNL-188-1 UNL-188-1 UNL-024-1 UNL-024-1 UNL-024-1 VEN-012-1 VEN-012-1 VEN-012-1 OGN-026-1 OGN-213-1 OGN-213-1 OGN-029-1 OGN-029-1 SFD-001-1 UNL-175-1 UNL-175-1 UNL-175-1 UNL-022-1 UNL-022-1 UNL-022-1 UNL-176-1 UNL-176-1 UNL-002-1 UNL-002-1 UNL-002-1 SFD-007-1 SFD-007-1 SFD-007-1 UNL-009-1 UNL-009-1 UNL-009-1 OGN-212-1 UNL-173-1 UNL-173-1 UNL-210-1 SFD-218-1 UNL-217-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 VEN-015-1 VEN-015-1 VEN-015-1 OGN-212-1 OGN-212-1 VEN-136-1 VEN-127-1 VEN-127-1 OGN-224-1 OGN-224-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,34,BGG.槑_CM,雷克塞 虚空遁地兽,SFD-187-1 SFD-029-1 VEN-023-1 VEN-023-1 VEN-127-1 UNL-002-1 UNL-002-1 UNL-002-1 UNL-006-1 UNL-006-1 UNL-153-1 UNL-153-1 UNL-153-1 UNL-176-1 SFD-003-1 SFD-003-1 SFD-003-1 SFD-021-1 SFD-155-1 SFD-155-1 SFD-155-1 SFD-175-1 SFD-175-1 SFD-188-1 SFD-188-1 SFD-188-1 OGN-004-1 OGN-004-1 OGN-012-1 OGN-012-1 OGN-012-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-209-1 OGN-209-1 OGN-209-1 OGN-211-1 OGN-211-1 OGN-211-1 OGN-224-1 UNL-210-1 OGN-291-1 OGN-298-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 OGN-214-1 VEN-124-1 VEN-124-1 VEN-127-1 UNL-169-1 UNL-169-1 UNL-176-1 SFD-021-1 OGN-022-1 OGN-221-1 OGN-224-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,35,zzy,德莱文 荣耀行刑官,SFD-185-1 OGN-028-1 UNL-022-1 UNL-022-1 SFD-029-1 SFD-029-1 OGN-027-1 OGN-039-1 OGN-039-1 UNL-150-1 UNL-150-1 SFD-021-1 OGN-013-1 OGN-013-1 OGN-012-1 OGN-012-1 OGN-026-1 VEN-101-1 VEN-101-1 SFD-128-1 SFD-128-1 OGN-199-1 OGN-199-1 VEN-012-1 OGN-004-1 OGN-029-1 OGN-029-1 UNL-128-1 UNL-128-1 SFD-145-1 OGN-173-1 OGN-173-1 OGN-183-1 OGN-183-1 OGN-172-1 SFD-136-1 UNL-131-1 SFD-186-1 SFD-186-1 SFD-186-1 UNL-141-1 OGN-298-1 SFD-220-1 SFD-217-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-003-1 VEN-003-1 SFD-021-1 VEN-102-1 VEN-102-1 SFD-145-1 OGN-201-1 VEN-100-1 VEN-100-1 OGN-192-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,36,YL.行运超人,易 无极剑圣,OGS-019-1 UNL-113-1 VEN-083-1 VEN-083-1 UNL-053-1 UNL-053-1 UNL-053-1 UNL-120-1 UNL-120-1 UNL-120-1 SFD-036-1 SFD-036-1 SFD-036-1 SFD-057-1 SFD-057-1 SFD-097-1 SFD-097-1 SFD-097-1 SFD-105-1 SFD-105-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 OGN-077-1 OGN-132-1 OGN-132-1 OGN-132-1 OGN-136-1 OGN-136-1 OGN-156-1 OGN-156-1 UNL-215-1 SFD-207-1 SFD-217-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 VEN-085-1 UNL-192-1 UNL-192-1 SFD-032-1 SFD-032-1 SFD-109-1 OGN-060-1 OGN-145-1 OGN-145-1 SFD-045-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,37,YL.胆小菇,雷恩加尔 傲之追猎者,UNL-183-1 UNL-120-1 OGN-012-1 OGN-012-1 OGN-012-1 OGN-136-1 OGN-136-1 OGN-136-1 UNL-097-1 UNL-097-1 UNL-097-1 UNL-002-1 UNL-002-1 UNL-002-1 UNL-112-1 UNL-112-1 UNL-112-1 SFD-097-1 SFD-097-1 SFD-097-1 UNL-114-1 UNL-114-1 UNL-114-1 OGN-039-1 OGN-039-1 OGN-039-1 UNL-021-1 UNL-021-1 UNL-184-1 UNL-184-1 UNL-184-1 VEN-083-1 VEN-083-1 SFD-021-1 UNL-028-1 OGN-156-1 OGN-156-1 OGN-029-1 OGN-029-1 VEN-020-1 VEN-020-1 SFD-207-1 SFD-217-1 UNL-215-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 OGN-156-1 VEN-085-1 VEN-085-1 SFD-021-1 SFD-021-1 VEN-003-1 VEN-003-1 SFD-001-1 OGN-027-1 OGN-026-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,38,Oscar.DX,凯南 狂暴之心,VEN-155-1 VEN-113-1 SFD-140-1 SFD-140-1 OGN-194-1 OGN-194-1 OGN-194-1 VEN-099-1 VEN-099-1 VEN-104-1 VEN-104-1 UNL-153-1 UNL-153-1 OGN-185-1 OGN-185-1 OGN-185-1 OGN-195-1 OGN-195-1 OGN-195-1 VEN-103-1 UNL-128-1 UNL-128-1 SFD-145-1 OGN-173-1 OGN-173-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-209-1 OGN-209-1 VEN-156-1 VEN-156-1 VEN-156-1 OGN-204-1 OGN-204-1 OGN-204-1 SFD-150-1 SFD-130-1 SFD-130-1 SFD-130-1 UNL-131-1 VEN-164-1 SFD-212-1 OGN-298-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 OGN-233-1 OGN-233-1 OGN-201-1 VEN-101-1 VEN-101-1 VEN-107-1 VEN-107-1 VEN-131-1 VEN-131-1 UNL-131-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,39,Gambit-咕嘎小卢,伊泽瑞尔 探险家,SFD-199-1 SFD-149-1 UNL-070-1 UNL-073-1 UNL-073-1 UNL-121-1 UNL-121-1 UNL-121-1 UNL-128-1 UNL-128-1 UNL-128-1 UNL-138-1 UNL-138-1 UNL-150-1 UNL-150-1 SFD-070-1 SFD-070-1 SFD-080-1 SFD-080-1 SFD-080-1 SFD-136-1 SFD-140-1 SFD-140-1 SFD-200-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-169-1 OGN-169-1 OGN-181-1 OGN-181-1 OGN-181-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-186-1 OGN-186-1 OGN-186-1 VEN-158-1 UNL-212-1 OGN-287-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 VEN-061-1 UNL-063-1 UNL-070-1 UNL-131-1 UNL-132-1 SFD-150-1 OGN-123-1 OGN-179-1 OGN-187-1 VEN-101-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,40,咒之师,内瑟斯 沙漠死神,VEN-145-1 VEN-046-1 VEN-032-1 VEN-032-1 VEN-044-1 VEN-037-1 VEN-037-1 UNL-053-1 UNL-053-1 OGN-075-1 OGN-075-1 OGN-075-1 OGN-103-1 OGN-103-1 OGN-116-1 OGN-116-1 OGN-116-1 UNL-063-1 SFD-031-1 SFD-031-1 SFD-045-1 SFD-070-1 SFD-070-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-043-1 SFD-080-1 OGN-047-1 OGN-047-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-077-1 OGN-077-1 OGN-077-1 SFD-216-1 OGN-295-1 SFD-220-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 VEN-066-1 VEN-066-1 VEN-040-1 VEN-040-1 VEN-061-1 VEN-061-1 OGN-122-1 VEN-146-1 VEN-146-1 VEN-146-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,41,不吃糖.莎骑马,卡莎 虚空之女,OGN-299-1 OGN-039-1 OGN-103-1 OGN-009-1 OGN-009-1 OGN-009-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-114-1 OGN-012-1 OGN-012-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-026-1 OGN-026-1 OGN-087-1 OGN-087-1 OGN-087-1 OGN-105-1 OGN-122-1 OGN-004-1 OGN-104-1 OGN-096-1 OGN-096-1 OGN-096-1 VEN-066-1 VEN-066-1 VEN-066-1 SFD-080-1 SFD-065-1 SFD-065-1 SFD-065-1 SFD-021-1 SFD-021-1 VEN-012-1 OGN-027-1 OGN-296-1 VEN-158-1 UNL-212-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 OGN-114-1 OGN-104-1 VEN-003-1 VEN-003-1 VEN-015-1 VEN-015-1 OGN-122-1 VEN-061-1 VEN-061-1 OGN-248-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,42,阿志·3+X,雷克塞 虚空遁地兽,SFD-243-1 SFD-029-1 UNL-153-1 UNL-153-1 UNL-153-1 SFD-155-1 SFD-155-1 SFD-155-1 OGN-012-1 OGN-012-1 OGN-012-1 OGN-209-1 OGN-209-1 OGN-209-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-004-1 OGN-004-1 OGN-004-1 SFD-175-1 SFD-175-1 SFD-175-1 UNL-002-1 UNL-002-1 UNL-002-1 UNL-006-1 UNL-006-1 UNL-176-1 UNL-176-1 OGN-211-1 OGN-211-1 OGN-211-1 SFD-003-1 SFD-003-1 SFD-003-1 SFD-188-1 SFD-188-1 SFD-188-1 OGN-217-1 OGN-217-1 OGN-294-1 OGN-291-1 UNL-210-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R01-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 OGN-224-1 OGN-224-1 UNL-169-1 UNL-169-1 SFD-021-1 SFD-021-1 VEN-015-1 OGN-212-1 OGN-212-1 OGN-213-1
【城市挑战赛】深圳站-8.23,广东省,2026-08-23,43,DY,易 无极剑圣,OGS-019-1 UNL-113-1 UNL-120-1 UNL-120-1 UNL-120-1 SFD-036-1 SFD-036-1 SFD-036-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-105-1 SFD-105-1 SFD-105-1 OGN-132-1 OGN-132-1 OGN-132-1 OGN-136-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 OGN-077-1 SFD-097-1 SFD-097-1 SFD-097-1 OGN-156-1 OGN-156-1 VEN-081-1 VEN-083-1 VEN-083-1 OGN-060-1 SFD-045-1 SFD-207-1 SFD-217-1 UNL-215-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 SFD-057-1 SFD-057-1 VEN-085-1 VEN-085-1 OGN-145-1 OGN-145-1 SFD-032-1 SFD-032-1 SFD-110-1 SFD-110-1
